system:index,Class,ClassId,EFG,efg_id,lat,lon,point_id,.geo
00000000000000000743_0,severe,2,AridThicket,1,-33.49912017586528,25.32516974260493,AridThicket_25.325170_-33.499120,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.32516974260493,-33.49912017586528]}"
00000000000000000744_0,severe,2,AridThicket,1,-33.501904953246054,25.323822269678754,AridThicket_25.323822_-33.501905,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.323822269678754,-33.501904953246054]}"
00000000000000000745_0,severe,2,AridThicket,1,-33.49390994721739,25.322474796752573,AridThicket_25.322475_-33.493910,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.322474796752573,-33.49390994721739]}"
00000000000000000746_0,severe,2,AridThicket,1,-33.49390994721739,25.319330693258156,AridThicket_25.319331_-33.493910,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.319330693258156,-33.49390994721739]}"
00000000000000000747_0,severe,2,AridThicket,1,-33.496874387654984,25.318522209502447,AridThicket_25.318522_-33.496874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.318522209502447,-33.496874387654984]}"
00000000000000000748_0,severe,2,AridThicket,1,-33.492113316649146,25.31456962225232,AridThicket_25.314570_-33.492113,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.31456962225232,-33.492113316649146]}"
00000000000000000749_0,severe,2,AridThicket,1,-33.488609887041086,25.317174736576266,AridThicket_25.317175_-33.488610,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.317174736576266,-33.488609887041086]}"
0000000000000000074a_0,severe,2,AridThicket,1,-33.490226854552496,25.315198442951203,AridThicket_25.315198_-33.490227,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.315198442951203,-33.490226854552496]}"
0000000000000000074b_0,severe,2,AridThicket,1,-33.487621740228555,25.324900248019695,AridThicket_25.324900_-33.487622,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.324900248019695,-33.487621740228555]}"
0000000000000000074c_0,severe,2,AridThicket,1,-33.48582510966031,25.32139681841163,AridThicket_25.321397_-33.485825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.32139681841163,-33.48582510966031]}"
0000000000000000074d_0,severe,2,AridThicket,1,-33.49373028416056,25.321037492297982,AridThicket_25.321037_-33.493730,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.321037492297982,-33.49373028416056]}"
0000000000000000074e_0,severe,2,AridThicket,1,-33.49031668608091,25.318342546445624,AridThicket_25.318343_-33.490317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.318342546445624,-33.49031668608091]}"
0000000000000000074f_0,severe,2,AridThicket,1,-33.49013702302408,25.311425518757904,AridThicket_25.311426_-33.490137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.311425518757904,-33.49013702302408]}"
00000000000000000750_0,severe,2,AridThicket,1,-33.5022642793597,25.325798563303817,AridThicket_25.325799_-33.502264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.325798563303817,-33.5022642793597]}"
00000000000000000751_0,severe,2,AridThicket,1,-33.502084616302874,25.31870187255927,AridThicket_25.318702_-33.502085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.31870187255927,-33.502084616302874]}"
00000000000000000752_0,severe,2,AridThicket,1,-33.501455795603995,25.31636625282056,AridThicket_25.316366_-33.501456,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.31636625282056,-33.501455795603995]}"
00000000000000000753_0,severe,2,ValleyThicket,2,-33.50325242617223,25.31313231779773,ValleyThicket_25.313132_-33.503252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.31313231779773,-33.50325242617223]}"
00000000000000000754_0,severe,2,AridThicket,1,-33.50136596407558,25.314749285309144,AridThicket_25.314749_-33.501366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.314749285309144,-33.50136596407558]}"
00000000000000000755_0,severe,2,ValleyThicket,2,-33.50657619272347,25.315737432121676,ValleyThicket_25.315737_-33.506576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.315737432121676,-33.50657619272347]}"
00000000000000000756_0,severe,2,AridThicket,1,-33.50343208922906,25.322205302167337,AridThicket_25.322205_-33.503432,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.322205302167337,-33.50343208922906]}"
00000000000000000757_0,severe,2,AridThicket,1,-33.501006637961936,25.33523087378707,AridThicket_25.335231_-33.501007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.33523087378707,-33.501006637961936]}"
00000000000000000758_0,severe,2,AridThicket,1,-33.49938967045052,25.335410536843895,AridThicket_25.335411_-33.499390,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.335410536843895,-33.49938967045052]}"
00000000000000000759_0,severe,2,AridThicket,1,-33.49804219752434,25.33289525404836,AridThicket_25.332895_-33.498042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.33289525404836,-33.49804219752434]}"
0000000000000000075a_0,severe,2,AridThicket,1,-33.50127613254717,25.332715590991537,AridThicket_25.332716_-33.501276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.332715590991537,-33.50127613254717]}"
0000000000000000075b_0,severe,2,AridThicket,1,-33.50253377394493,25.329122329855057,AridThicket_25.329122_-33.502534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.329122329855057,-33.50253377394493]}"
0000000000000000075c_0,severe,2,AridThicket,1,-33.49822186058116,25.31762389421833,AridThicket_25.317624_-33.498222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.31762389421833,-33.49822186058116]}"
000000000000000003b5_0,intact,0,AridThicket,1,-33.548168190378206,25.147213484820856,AridThicket_25.147213_-33.548168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.147213484820856,-33.548168190378206]}"
000000000000000003b6_0,intact,0,AridThicket,1,-33.18677595157693,26.718636411331133,AridThicket_26.718636_-33.186776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.718636411331133,-33.18677595157693]}"
000000000000000003b7_0,intact,0,AridThicket,1,-33.194321799963525,26.694381898659906,AridThicket_26.694382_-33.194322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.694381898659906,-33.194321799963525]}"
000000000000000003b8_0,intact,0,AridThicket,1,-33.513133894297546,25.096009513626043,AridThicket_25.096010_-33.513134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.096009513626043,-33.513133894297546]}"
000000000000000003b9_0,intact,0,AridThicket,1,-33.47863858738736,25.20865825025463,AridThicket_25.208658_-33.478639,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.20865825025463,-33.47863858738736]}"
000000000000000003ba_0,intact,0,AridThicket,1,-33.11428190814848,26.56664146525811,AridThicket_26.566641_-33.114282,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.56664146525811,-33.11428190814848]}"
000000000000000003bb_0,intact,0,AridThicket,1,-33.24687324408452,24.947517997161086,AridThicket_24.947518_-33.246873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.947517997161086,-33.24687324408452]}"
000000000000000003bc_0,intact,0,AridThicket,1,-33.227469633947535,24.75725481998457,AridThicket_24.757255_-33.227470,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.75725481998457,-33.227469633947535]}"
000000000000000003bd_0,intact,0,AridThicket,1,-33.50801349717806,25.011927203032453,AridThicket_25.011927_-33.508013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.011927203032453,-33.50801349717806]}"
000000000000000003be_0,intact,0,AridThicket,1,-33.49992865962099,25.012466192202925,AridThicket_25.012466_-33.499929,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.012466192202925,-33.49992865962099]}"
000000000000000003bf_0,intact,0,AridThicket,1,-33.49292180040486,25.022167997271417,AridThicket_25.022168_-33.492922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.022167997271417,-33.49292180040486]}"
000000000000000003c0_0,intact,0,AridThicket,1,-33.50612703508141,25.01354417054387,AridThicket_25.013544_-33.506127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.01354417054387,-33.50612703508141]}"
000000000000000003c1_0,intact,0,AridThicket,1,-33.19216584328164,26.703005725387452,AridThicket_26.703006_-33.192166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.703005725387452,-33.19216584328164]}"
000000000000000003c2_0,intact,0,AridThicket,1,-33.50720501342236,25.01273568678816,AridThicket_25.012736_-33.507205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.01273568678816,-33.50720501342236]}"
000000000000000003c3_0,intact,0,AridThicket,1,-33.18542847865074,26.720522873427786,AridThicket_26.720523_-33.185428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.720522873427786,-33.18542847865074]}"
000000000000000003c4_0,intact,0,AridThicket,1,-33.043674326816685,24.794175578161884,AridThicket_24.794176_-33.043674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.794175578161884,-33.043674326816685]}"
000000000000000003c5_0,intact,0,AridThicket,1,-33.506935518837125,25.014891643470047,AridThicket_25.014892_-33.506936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.014891643470047,-33.506935518837125]}"
000000000000000003c6_0,intact,0,AridThicket,1,-33.05499309939659,24.795792545673297,AridThicket_24.795793_-33.054993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.795792545673297,-33.05499309939659]}"
000000000000000003c7_0,intact,0,AridThicket,1,-32.894913315766495,24.627627924486124,AridThicket_24.627628_-32.894913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.627627924486124,-32.894913315766495]}"
000000000000000003c8_0,intact,0,AridThicket,1,-33.50585754049618,25.034834242777503,AridThicket_25.034834_-33.505858,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.034834242777503,-33.50585754049618]}"
000000000000000003c9_0,intact,0,AridThicket,1,-33.50801349717806,25.049117455795002,AridThicket_25.049117_-33.508013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.049117455795002,-33.50801349717806]}"
000000000000000003ca_0,intact,0,AridThicket,1,-32.83751096911126,24.74081565028518,AridThicket_24.740816_-32.837511,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.74081565028518,-32.83751096911126]}"
000000000000000003cb_0,intact,0,AridThicket,1,-33.05472360481136,24.762644711689287,AridThicket_24.762645_-33.054724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.762644711689287,-33.05472360481136]}"
000000000000000003cc_0,intact,0,AridThicket,1,-33.484028479092075,25.290315109581094,AridThicket_25.290315_-33.484028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.290315109581094,-33.484028479092075]}"
000000000000000003cd_0,intact,0,AridThicket,1,-32.87928262982281,24.61630915190622,AridThicket_24.616309_-32.879283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.61630915190622,-32.87928262982281]}"
000000000000000003ce_0,intact,0,AridThicket,1,-32.88925392947654,24.64352810501504,AridThicket_24.643528_-32.889254,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.64352810501504,-32.88925392947654]}"
000000000000000003cf_0,intact,0,AridThicket,1,-32.806249597223896,24.780161859729617,AridThicket_24.780162_-32.806250,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.780161859729617,-32.806249597223896]}"
000000000000000003d0_0,intact,0,ValleyThicket,2,-33.48834039245585,25.2587842431085,ValleyThicket_25.258784_-33.488340,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.2587842431085,-33.48834039245585]}"
000000000000000003d1_0,intact,0,AridThicket,1,-33.246603749499286,24.946979007990613,AridThicket_24.946979_-33.246604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.946979007990613,-33.246603749499286]}"
000000000000000003d2_0,intact,0,AridThicket,1,-33.22693064477706,24.768843087149712,AridThicket_24.768843_-33.226931,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.768843087149712,-33.22693064477706]}"
000000000000000003d3_0,intact,0,AridThicket,1,-33.498311692109574,25.03510373736274,AridThicket_25.035104_-33.498312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.03510373736274,-33.498311692109574]}"
000000000000000003d4_0,intact,0,AridThicket,1,-33.043674326816685,24.786360235190042,AridThicket_24.786360_-33.043674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.786360235190042,-33.043674326816685]}"
000000000000000003d5_0,intact,0,AridThicket,1,-32.880360608163755,24.585856263774566,AridThicket_24.585856_-32.880361,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.585856263774566,-32.880360608163755]}"
000000000000000003d6_0,intact,0,AridThicket,1,-33.22800862311801,24.768573592564476,AridThicket_24.768574_-33.228009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.768573592564476,-33.22800862311801]}"
000000000000000003d7_0,intact,0,AridThicket,1,-33.128295626580744,26.47824724130075,AridThicket_26.478247_-33.128296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.47824724130075,-33.128295626580744]}"
000000000000000003d8_0,intact,0,AridThicket,1,-33.508552486348535,25.01219669761769,AridThicket_25.012197_-33.508552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.01219669761769,-33.508552486348535]}"
000000000000000003d9_0,intact,0,AridThicket,1,-33.19135735952593,26.703005725387452,AridThicket_26.703006_-33.191357,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.703005725387452,-33.19135735952593]}"
000000000000000003da_0,intact,0,AridThicket,1,-32.89221836991413,24.630322870338482,AridThicket_24.630323_-32.892218,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.630322870338482,-32.89221836991413]}"
000000000000000003db_0,intact,0,ValleyThicket,2,-33.492382811234386,25.283038755779724,ValleyThicket_25.283039_-33.492383,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.283038755779724,-33.492382811234386]}"
000000000000000003dc_0,intact,0,AridThicket,1,-33.194321799963525,26.730224678496274,AridThicket_26.730225_-33.194322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.730224678496274,-33.194321799963525]}"
000000000000000003dd_0,intact,0,AridThicket,1,-33.23717143901603,24.803338394059903,AridThicket_24.803338_-33.237171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.803338394059903,-33.23717143901603]}"
000000000000000003de_0,intact,0,AridThicket,1,-33.55194111457151,25.16446113827595,AridThicket_25.164461_-33.551941,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.16446113827595,-33.55194111457151]}"
000000000000000003df_0,intact,0,AridThicket,1,-33.194591294548765,26.692764931148492,AridThicket_26.692765_-33.194591,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.692764931148492,-33.194591294548765]}"
000000000000000003e0_0,intact,0,AridThicket,1,-32.876048694799984,24.616578646491455,AridThicket_24.616579_-32.876049,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.616578646491455,-32.876048694799984]}"
000000000000000003e1_0,intact,0,AridThicket,1,-33.227469633947535,24.768034603394003,AridThicket_24.768035_-33.227470,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.768034603394003,-33.227469633947535]}"
000000000000000003e2_0,intact,0,AridThicket,1,-33.548168190378206,25.14694399023562,AridThicket_25.146944_-33.548168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.14694399023562,-33.548168190378206]}"
000000000000000003e3_0,intact,0,AridThicket,1,-33.23043407438513,24.916795614444197,AridThicket_24.916796_-33.230434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.916795614444197,-33.23043407438513]}"
000000000000000003e4_0,intact,0,AridThicket,1,-32.86661638431673,24.79552305108806,AridThicket_24.795523_-32.866616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.79552305108806,-32.86661638431673]}"
000000000000000003e5_0,intact,0,ValleyThicket,2,-33.37434418290108,25.06825157134675,ValleyThicket_25.068252_-33.374344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.06825157134675,-33.37434418290108]}"
000000000000000003e6_0,intact,0,AridThicket,1,-33.506666024251885,25.08388225729043,AridThicket_25.083882_-33.506666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.08388225729043,-33.506666024251885]}"
000000000000000003e7_0,intact,0,AridThicket,1,-33.510708443030424,25.086846697728024,AridThicket_25.086847_-33.510708,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.086846697728024,-33.510708443030424]}"
000000000000000003e8_0,intact,0,AridThicket,1,-33.51016945385995,25.013005181373398,AridThicket_25.013005_-33.510169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.013005181373398,-33.51016945385995]}"
000000000000000003e9_0,intact,0,AridThicket,1,-33.50612703508141,25.034564748192267,AridThicket_25.034565_-33.506127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.034564748192267,-33.50612703508141]}"
000000000000000003ea_0,intact,0,ValleyThicket,2,-33.48672342494443,25.252585867648076,ValleyThicket_25.252586_-33.486723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.252585867648076,-33.48672342494443]}"
000000000000000003eb_0,intact,0,AridThicket,1,-32.85502811715158,24.739468177359004,AridThicket_24.739468_-32.855028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.739468177359004,-32.85502811715158]}"
000000000000000003ec_0,intact,0,AridThicket,1,-33.050142196862346,24.76965157090542,AridThicket_24.769652_-33.050142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.76965157090542,-33.050142196862346]}"
000000000000000003ed_0,intact,0,AridThicket,1,-33.498311692109574,25.03564272653321,AridThicket_25.035643_-33.498312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.03564272653321,-33.498311692109574]}"
000000000000000003ee_0,intact,0,AridThicket,1,-33.05445411022612,24.795253556502825,AridThicket_24.795254_-33.054454,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.795253556502825,-33.05445411022612]}"
000000000000000003ef_0,intact,0,AridThicket,1,-33.05364562647041,24.762105722518815,AridThicket_24.762106_-33.053646,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.762105722518815,-33.05364562647041]}"
000000000000000003f0_0,intact,0,ValleyThicket,2,-33.37569165582726,25.067173593005805,ValleyThicket_25.067174_-33.375692,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.067173593005805,-33.37569165582726]}"
000000000000000003f1_0,intact,0,AridThicket,1,-33.50531855132571,25.03240879151038,AridThicket_25.032409_-33.505319,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.03240879151038,-33.50531855132571]}"
000000000000000003f2_0,intact,0,AridThicket,1,-33.05526259398182,24.789594170212872,AridThicket_24.789594_-33.055263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.789594170212872,-33.05526259398182]}"
000000000000000003f3_0,intact,0,AridThicket,1,-33.18758443533263,26.719175400501605,AridThicket_26.719175_-33.187584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.719175400501605,-33.18758443533263]}"
000000000000000003f4_0,intact,0,AridThicket,1,-33.50612703508141,25.033217275266086,AridThicket_25.033217_-33.506127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.033217275266086,-33.50612703508141]}"
000000000000000003f5_0,intact,0,AridThicket,1,-33.194321799963525,26.731033162251983,AridThicket_26.731033_-33.194322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.731033162251983,-33.194321799963525]}"
000000000000000003f6_0,intact,0,AridThicket,1,-33.508821980933774,25.011927203032453,AridThicket_25.011927_-33.508822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.011927203032453,-33.508821980933774]}"
000000000000000003f7_0,intact,0,AridThicket,1,-33.19378281079305,26.73049417308151,AridThicket_26.730494_-33.193783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.73049417308151,-33.19378281079305]}"
000000000000000003f8_0,intact,0,AridThicket,1,-33.23717143901603,24.80549435074179,AridThicket_24.805494_-33.237171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.80549435074179,-33.23717143901603]}"
000000000000000003f9_0,intact,0,AridThicket,1,-33.506935518837125,25.03429525360703,AridThicket_25.034295_-33.506936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.03429525360703,-33.506935518837125]}"
000000000000000003fa_0,intact,0,AridThicket,1,-32.87227577060668,24.578849404558433,AridThicket_24.578849_-32.872276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.578849404558433,-32.87227577060668]}"
000000000000000003fb_0,intact,0,AridThicket,1,-33.23636295526032,24.804146877815608,AridThicket_24.804147_-33.236363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.804146877815608,-33.23636295526032]}"
000000000000000003fc_0,intact,0,ValleyThicket,2,-33.494538767916275,25.280613304512602,ValleyThicket_25.280613_-33.494539,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.280613304512602,-33.494538767916275]}"
000000000000000003fd_0,intact,0,AridThicket,1,-33.225852666436126,24.747822509501315,AridThicket_24.747823_-33.225853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.747822509501315,-33.225852666436126]}"
000000000000000003fe_0,intact,0,AridThicket,1,-33.22073226931664,24.752403917450327,AridThicket_24.752404_-33.220732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.752403917450327,-33.22073226931664]}"
000000000000000003ff_0,intact,0,AridThicket,1,-33.18893190825881,26.704083703728397,AridThicket_26.704084_-33.188932,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.704083703728397,-33.18893190825881]}"
00000000000000000400_0,intact,0,AridThicket,1,-33.48133353323971,25.208927744839865,AridThicket_25.208928_-33.481334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.208927744839865,-33.48133353323971]}"
00000000000000000401_0,intact,0,AridThicket,1,-33.22612216102136,24.740276661114713,AridThicket_24.740277_-33.226122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.740276661114713,-33.22612216102136]}"
00000000000000000402_0,intact,0,AridThicket,1,-33.22504418268041,24.93889417043354,AridThicket_24.938894_-33.225044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.93889417043354,-33.22504418268041]}"
00000000000000000403_0,intact,0,AridThicket,1,-33.2339375039932,24.788785686457164,AridThicket_24.788786_-33.233938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.788785686457164,-33.2339375039932]}"
00000000000000000404_0,intact,0,AridThicket,1,-33.19027938118499,26.73130265683722,AridThicket_26.731303_-33.190279,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.73130265683722,-33.19027938118499]}"
00000000000000000405_0,intact,0,ValleyThicket,2,-33.37596115041249,25.06825157134675,ValleyThicket_25.068252_-33.375961,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.06825157134675,-33.37596115041249]}"
00000000000000000406_0,intact,0,AridThicket,1,-33.2377104281865,24.804416372400844,AridThicket_24.804416_-33.237710,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.804416372400844,-33.2377104281865]}"
00000000000000000407_0,intact,0,AridThicket,1,-33.05472360481136,24.76372269003023,AridThicket_24.763723_-33.054724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.76372269003023,-33.05472360481136]}"
00000000000000000408_0,intact,0,AridThicket,1,-32.87281475977715,24.578849404558433,AridThicket_24.578849_-32.872815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.578849404558433,-32.87281475977715]}"
00000000000000000409_0,intact,0,AridThicket,1,-32.876587683970456,24.616848141076687,AridThicket_24.616848_-32.876588,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.616848141076687,-32.876587683970456]}"
0000000000000000040a_0,intact,0,AridThicket,1,-32.87793515689663,24.59070716630881,AridThicket_24.590707_-32.877935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.59070716630881,-32.87793515689663]}"
0000000000000000040b_0,intact,0,AridThicket,1,-33.12856512116598,26.479594714226927,AridThicket_26.479595_-33.128565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.479594714226927,-33.12856512116598]}"
0000000000000000040c_0,intact,0,AridThicket,1,-33.2263916556066,24.740276661114713,AridThicket_24.740277_-33.226392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.740276661114713,-33.2263916556066]}"
0000000000000000040d_0,intact,0,AridThicket,1,-33.246603749499286,24.93161781663217,AridThicket_24.931618_-33.246604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.93161781663217,-33.246603749499286]}"
0000000000000000040e_0,intact,0,AridThicket,1,-33.19297432703735,26.70570067123981,AridThicket_26.705701_-33.192974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.70570067123981,-33.19297432703735]}"
0000000000000000040f_0,intact,0,AridThicket,1,-33.49858118669481,25.03564272653321,AridThicket_25.035643_-33.498581,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.03564272653321,-33.49858118669481]}"
00000000000000000410_0,intact,0,AridThicket,1,-33.04394382140192,24.785551751434337,AridThicket_24.785552_-33.043944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.785551751434337,-33.04394382140192]}"
00000000000000000411_0,intact,0,AridThicket,1,-33.22854761228848,24.75725481998457,AridThicket_24.757255_-33.228548,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.75725481998457,-33.22854761228848]}"
00000000000000000412_0,intact,0,ValleyThicket,2,-33.48887938162632,25.260131716034678,ValleyThicket_25.260132_-33.488879,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.260131716034678,-33.48887938162632]}"
00000000000000000413_0,intact,0,ValleyThicket,2,-33.37542216124202,25.068521065931986,ValleyThicket_25.068521_-33.375422,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.068521065931986,-33.37542216124202]}"
00000000000000000414_0,intact,0,AridThicket,1,-33.4797165657283,25.210275217766046,AridThicket_25.210275_-33.479717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.210275217766046,-33.4797165657283]}"
00000000000000000415_0,intact,0,AridThicket,1,-33.05472360481136,24.76183622793358,AridThicket_24.761836_-33.054724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.76183622793358,-33.05472360481136]}"
00000000000000000416_0,intact,0,AridThicket,1,-33.49184382206391,25.02270698644189,AridThicket_25.022707_-33.491844,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.02270698644189,-33.49184382206391]}"
00000000000000000417_0,intact,0,AridThicket,1,-33.54682071745203,25.146405001065148,AridThicket_25.146405_-33.546821,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.146405001065148,-33.54682071745203]}"
00000000000000000418_0,intact,0,AridThicket,1,-33.508552486348535,25.03294778068085,AridThicket_25.032948_-33.508552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.03294778068085,-33.508552486348535]}"
00000000000000000419_0,intact,0,AridThicket,1,-32.89302685366984,24.641102653747915,AridThicket_24.641103_-32.893027,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.641102653747915,-32.89302685366984]}"
0000000000000000041a_0,intact,0,AridThicket,1,-32.89518281035173,24.62708893531565,AridThicket_24.627089_-32.895183,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.62708893531565,-32.89518281035173]}"
0000000000000000041b_0,intact,0,AridThicket,1,-33.49858118669481,25.034564748192267,AridThicket_25.034565_-33.498581,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.034564748192267,-33.49858118669481]}"
0000000000000000041c_0,intact,0,AridThicket,1,-33.49885068128005,25.035912221118444,AridThicket_25.035912_-33.498851,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.035912221118444,-33.49885068128005]}"
0000000000000000041d_0,intact,0,AridThicket,1,-33.2377104281865,24.814926661225044,AridThicket_24.814927_-33.237710,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.814926661225044,-33.2377104281865]}"
