system_index,Class,ClassId,EFG,efg_id,lat,lon,point_id,F_geo
000000000000000002aa_0,severe,2,AridThicket,1,-33.06280844,24.80252991,AridThicket_24.802530_-33.062808,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.802529910304195,-33.06280844236843]}"
000000000000000002ab_0,severe,2,AridThicket,1,-33.23501548,24.92083803,AridThicket_24.920838_-33.235015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.920838033222736,-33.23501548233414]}"
000000000000000002ac_0,severe,2,AridThicket,1,-33.05337613,24.81654363,AridThicket_24.816544_-33.053376,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.816543628736458,-33.05337613188517]}"
000000000000000002ad_0,severe,2,AridThicket,1,-33.04933371,24.51605717,AridThicket_24.516057_-33.049334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.51605716619848,-33.049333713106634]}"
000000000000000002ae_0,severe,2,AridThicket,1,-33.53523245,24.46835663,AridThicket_24.468357_-33.535232,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.468356624611733,-33.535232450286884]}"
000000000000000002af_0,severe,2,AridThicket,1,-33.52957306,24.46296673,AridThicket_24.462967_-33.529573,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.462966732907017,-33.529573063996935]}"
000000000000000002b0_0,severe,2,AridThicket,1,-33.50019815,25.10274688,AridThicket_25.102747_-33.500198,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.102746878256937,-33.500198154206224]}"
000000000000000002b1_0,severe,2,AridThicket,1,-33.53065104,24.46215825,AridThicket_24.462158_-33.530651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.462158249151308,-33.53065104233788]}"
000000000000000002b2_0,severe,2,AridThicket,1,-33.53550194,24.46134977,AridThicket_24.461350_-33.535502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.4613497653956,-33.535501944872124]}"
000000000000000002b3_0,severe,2,AridThicket,1,-33.05364563,24.75240392,AridThicket_24.752404_-33.053646,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.752403917450327,-33.05364562647041]}"
000000000000000002b4_0,severe,2,AridThicket,1,-33.53038155,24.46081078,AridThicket_24.460811_-33.530382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.460810776225127,-33.53038154775264]}"
000000000000000002b5_0,severe,2,AridThicket,1,-33.05526259,24.51255374,AridThicket_24.512554_-33.055263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.512553736590412,-33.05526259398182]}"
000000000000000002b6_0,severe,2,AridThicket,1,-33.08948841,24.47051258,AridThicket_24.470513_-33.089488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.47051258129362,-33.08948840630678]}"
000000000000000002b7_0,severe,2,AridThicket,1,-33.49615573,25.09439255,AridThicket_25.094393_-33.496156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.094392546114626,-33.496155735427685]}"
000000000000000002b8_0,severe,2,AridThicket,1,-33.53092054,24.46269724,AridThicket_24.462697_-33.530921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.46269723832178,-33.53092053692311]}"
000000000000000002b9_0,severe,2,AridThicket,1,-32.87524021,24.63032287,AridThicket_24.630323_-32.875240,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.630322870338482,-32.87524021104427]}"
000000000000000002ba_0,severe,2,AridThicket,1,-33.04960321,24.78501276,AridThicket_24.785013_-33.049603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.785012762263865,-33.049603207691874]}"
000000000000000002bb_0,severe,2,AridThicket,1,-33.2390579,24.93485175,AridThicket_24.934852_-33.239058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.934851751655,-33.23905790111268]}"
000000000000000002bc_0,severe,2,AridThicket,1,-32.8757792,24.63113135,AridThicket_24.631131_-32.875779,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.63113135409419,-32.875779200214744]}"
000000000000000002bd_0,severe,2,AridThicket,1,-33.48726241,25.0170476,AridThicket_25.017048_-33.487262,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.017047600151937,-33.4872624141149]}"
000000000000000002be_0,severe,2,AridThicket,1,-33.09083588,24.47024309,AridThicket_24.470243_-33.090836,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.470243086708383,-33.09083587923296]}"
000000000000000002bf_0,severe,2,AridThicket,1,-33.45546205,25.22159399,AridThicket_25.221594_-33.455462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.22159399034595,-33.455462053057076]}"
000000000000000002c0_0,severe,2,AridThicket,1,-33.53711891,24.46215825,AridThicket_24.462158_-33.537119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.462158249151308,-33.53711891238354]}"
000000000000000002c1_0,severe,2,AridThicket,1,-33.06146097,24.79956547,AridThicket_24.799565_-33.061461,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.7995654698666,-33.06146096944225]}"
000000000000000002c2_0,severe,2,AridThicket,1,-33.50073714,25.06744309,AridThicket_25.067443_-33.500737,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.06744308759104,-33.500737143376696]}"
000000000000000002c3_0,severe,2,AridThicket,1,-33.52957306,24.46620067,AridThicket_24.466201_-33.529573,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.466200667929844,-33.529573063996935]}"
000000000000000002c4_0,severe,2,AridThicket,1,-32.87011981,24.71278821,AridThicket_24.712788_-32.870120,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.712788213420655,-32.870119813924795]}"
000000000000000002c5_0,severe,2,AridThicket,1,-32.89140989,24.62142955,AridThicket_24.621430_-32.891410,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.6214295490257,-32.89140988615843]}"
000000000000000002c6_0,severe,2,AridThicket,1,-33.47190122,25.25393334,AridThicket_25.253933_-33.471901,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.253933340574253,-33.47190122275646]}"
000000000000000002c7_0,severe,2,AridThicket,1,-33.53550194,24.46377522,AridThicket_24.463775_-33.535502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.46377521666272,-33.535501944872124]}"
000000000000000002c8_0,severe,2,AridThicket,1,-33.22773913,24.79471457,AridThicket_24.794715_-33.227739,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.794714567332353,-33.227739128532775]}"
000000000000000002c9_0,severe,2,AridThicket,1,-33.53523245,24.46377522,AridThicket_24.463775_-33.535232,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.46377521666272,-33.535232450286884]}"
000000000000000002ca_0,severe,2,AridThicket,1,-33.53011205,24.4594633,AridThicket_24.459463_-33.530112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.45946330329895,-33.53011205316741]}"
000000000000000002cb_0,severe,2,AridThicket,1,-33.11077848,26.5103171,AridThicket_26.510317_-33.110778,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.510317096943815,-33.11077847854041]}"
000000000000000002cc_0,severe,2,AridThicket,1,-33.0547236,24.81384868,AridThicket_24.813849_-33.054724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.8138486828841,-33.05472360481136]}"
000000000000000002cd_0,severe,2,AridThicket,1,-33.1194023,26.45965212,AridThicket_26.459652_-33.119402,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.459652114919475,-33.11940230526796]}"
000000000000000002ce_0,severe,2,AridThicket,1,-33.52957306,24.46081078,AridThicket_24.460811_-33.529573,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.460810776225127,-33.529573063996935]}"
000000000000000002cf_0,severe,2,AridThicket,1,-32.87712667,24.63975518,AridThicket_24.639755_-32.877127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.639755180821737,-32.87712667314093]}"
000000000000000002d0_0,severe,2,AridThicket,1,-33.23771043,24.93997215,AridThicket_24.939972_-33.237710,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.93997214877448,-33.2377104281865]}"
000000000000000002d1_0,severe,2,AridThicket,1,-33.53496296,24.46215825,AridThicket_24.462158_-33.534963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.462158249151308,-33.53496295570165]}"
000000000000000002d2_0,severe,2,AridThicket,1,-32.87820465,24.63921619,AridThicket_24.639216_-32.878205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.639216191651265,-32.878204651481866]}"
000000000000000002d3_0,severe,2,AridThicket,1,-33.12209725,26.45372323,AridThicket_26.453723_-33.122097,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.453723234044286,-33.122097251120316]}"
000000000000000002d4_0,severe,2,AridThicket,1,-33.08894942,24.47186005,AridThicket_24.471860_-33.088949,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.4718600542198,-33.088949417136305]}"
000000000000000002d5_0,severe,2,AridThicket,1,-33.23797992,24.93431276,AridThicket_24.934313_-33.237980,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.934312762484527,-33.237979922771736]}"
000000000000000002d6_0,severe,2,AridThicket,1,-33.4732487,25.25501132,AridThicket_25.255011_-33.473249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.255011318915198,-33.47324869568264]}"
000000000000000002d7_0,severe,2,AridThicket,1,-33.53577144,24.4648532,AridThicket_24.464853_-33.535771,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.464853195003666,-33.535771439457356]}"
000000000000000002d8_0,severe,2,AridThicket,1,-33.54304779,25.16904255,AridThicket_25.169043_-33.543048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.169042546224958,-33.54304779325873]}"
000000000000000002d9_0,severe,2,ValleyThicket,2,-33.38458498,25.0469615,ValleyThicket_25.046961_-33.384585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.046961499113117,-33.384584977140044]}"
000000000000000002da_0,severe,2,AridThicket,1,-32.87631819,24.63005338,AridThicket_24.630053_-32.876318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.630053375753246,-32.876318189385216]}"
000000000000000002db_0,severe,2,AridThicket,1,-33.05337613,24.81546565,AridThicket_24.815466_-33.053376,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.815465650395517,-33.05337613188517]}"
000000000000000002dc_0,severe,2,AridThicket,1,-33.11859382,26.46099959,AridThicket_26.461000_-33.118594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.460999587845656,-33.11859382151225]}"
000000000000000002dd_0,severe,2,AridThicket,1,-33.53388498,24.46566168,AridThicket_24.465662_-33.533885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.465661678759375,-33.53388497736071]}"
000000000000000002de_0,severe,2,AridThicket,1,-33.53469346,24.46512269,AridThicket_24.465123_-33.534693,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.465122689588902,-33.53469346111641]}"
000000000000000002df_0,severe,2,AridThicket,1,-33.53657992,24.4648532,AridThicket_24.464853_-33.536580,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.464853195003666,-33.53657992321307]}"
000000000000000002e0_0,severe,2,AridThicket,1,-33.49534725,25.09439255,AridThicket_25.094393_-33.495347,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.094392546114626,-33.49534725167198]}"
000000000000000002e1_0,severe,2,AridThicket,1,-32.87119779,24.71224922,AridThicket_24.712249_-32.871198,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.712249224250183,-32.87119779226573]}"
000000000000000002e2_0,severe,2,AridThicket,1,-33.50639653,25.05396836,AridThicket_25.053968_-33.506397,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.053968358329247,-33.50639652966665]}"
000000000000000002e3_0,severe,2,AridThicket,1,-33.11859382,26.57822973,AridThicket_26.578230_-33.118594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.578229732423253,-33.11859382151225]}"
000000000000000002e4_0,severe,2,AridThicket,1,-33.09002739,24.47724995,AridThicket_24.477250_-33.090027,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.477249945924516,-33.09002739547725]}"
000000000000000002e5_0,severe,2,AridThicket,1,-33.08894942,24.47105157,AridThicket_24.471052_-33.088949,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.47105157046409,-33.088949417136305]}"
000000000000000002e6_0,severe,2,AridThicket,1,-33.06146097,24.79983496,AridThicket_24.799835_-33.061461,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.799834964451836,-33.06146096944225]}"
000000000000000002e7_0,severe,2,AridThicket,1,-33.53496296,25.15475933,AridThicket_25.154759_-33.534963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.15475933320746,-33.53496295570165]}"
000000000000000002e8_0,severe,2,ValleyThicket,2,-33.37892559,25.0369902,ValleyThicket_25.036990_-33.378926,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.03699019945939,-33.37892559085009]}"
000000000000000002e9_0,severe,2,AridThicket,1,-33.23070357,24.92110753,AridThicket_24.921108_-33.230704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.921107527807973,-33.23070356897037]}"
000000000000000002ea_0,severe,2,AridThicket,1,-33.53577144,25.1412846,AridThicket_25.141285_-33.535771,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.141284603945667,-33.535771439457356]}"
000000000000000002eb_0,severe,2,AridThicket,1,-33.45842649,25.22940933,AridThicket_25.229409_-33.458426,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.22940933331779,-33.45842649349467]}"
000000000000000002ec_0,severe,2,AridThicket,1,-33.53657992,24.46161926,AridThicket_24.461619_-33.536580,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.461619259980836,-33.53657992321307]}"
new_mesic_0001,intact,0,MesicThicket,3,-33.55468396,25.91989864,MesicThicket_25.919899_-33.554684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.919898639000053,-33.554683963999935]}"
new_mesic_0002,intact,0,MesicThicket,3,-33.55509049,25.91706368,MesicThicket_25.917064_-33.555090,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.917063678000034,-33.55509048599998]}"
new_mesic_0003,intact,0,MesicThicket,3,-33.55670588,25.91633622,MesicThicket_25.916336_-33.556706,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.916336216000047,-33.556705878999935]}"
new_mesic_0004,moderate,1,MesicThicket,3,-33.55576446,25.92162101,MesicThicket_25.921621_-33.555764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.92162101200006,-33.55576445799994]}"
new_mesic_0005,moderate,1,MesicThicket,3,-33.5571231,25.91965259,MesicThicket_25.919653_-33.557123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.91965258600004,-33.557123099999956]}"
new_mesic_0006,moderate,1,MesicThicket,3,-33.55674453,25.91757949,MesicThicket_25.917579_-33.556745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.917579490000037,-33.55674453299997]}"
new_mesic_0007,severe,2,MesicThicket,3,-33.55775615,25.92341372,MesicThicket_25.923414_-33.557756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.923413717000074,-33.557756145999974]}"
new_mesic_0008,severe,2,MesicThicket,3,-33.55822501,25.9221123,MesicThicket_25.922112_-33.558225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.922112296000023,-33.558225006999976]}"
new_mesic_0009,severe,2,MesicThicket,3,-33.55732508,25.92550908,MesicThicket_25.925509_-33.557325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.92550908000004,-33.55732507699997]}"
new_mesic_0010,intact,0,MesicThicket,3,-33.55876724,25.84690441,MesicThicket_25.846904_-33.558767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.846904411000025,-33.55876724299998]}"
new_mesic_0011,intact,0,MesicThicket,3,-33.56102385,25.84855925,MesicThicket_25.848559_-33.561024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.84855925200003,-33.561023845999955]}"
new_mesic_0012,intact,0,MesicThicket,3,-33.56129129,25.84633608,MesicThicket_25.846336_-33.561291,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.84633608100006,-33.56129129499993]}"
new_mesic_0013,intact,0,MesicThicket,3,-33.56465112,25.84834195,MesicThicket_25.848342_-33.564651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.848341950000076,-33.564651124999955]}"
new_mesic_0014,moderate,1,MesicThicket,3,-33.56245069,25.84664967,MesicThicket_25.846650_-33.562451,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.846649666000076,-33.562450686999966]}"
new_mesic_0015,moderate,1,MesicThicket,3,-33.56475075,25.84609337,MesicThicket_25.846093_-33.564751,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.84609337100005,-33.56475074999997]}"
new_mesic_0016,moderate,1,MesicThicket,3,-33.56561728,25.84777295,MesicThicket_25.847773_-33.565617,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.84777295200007,-33.56561728499997]}"
new_mesic_0017,moderate,1,MesicThicket,3,-33.56477215,25.84735573,MesicThicket_25.847356_-33.564772,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.84735573100005,-33.56477214599994]}"
new_mesic_0018,severe,2,MesicThicket,3,-33.56625916,25.84717387,MesicThicket_25.847174_-33.566259,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.84717386600005,-33.566259162999984]}"
new_mesic_0019,severe,2,MesicThicket,3,-33.56416236,25.85053303,MesicThicket_25.850533_-33.564162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.85053302700004,-33.564162360999944]}"
new_mesic_0020,severe,2,MesicThicket,3,-33.56370235,25.84836134,MesicThicket_25.848361_-33.563702,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.848361340000054,-33.56370234899998]}"
new_mesic_0021,severe,2,MesicThicket,3,-33.56434423,25.84464915,MesicThicket_25.844649_-33.564344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.84464914600005,-33.564344226999935]}"
new_mesic_0022,severe,2,MesicThicket,3,-33.56156856,25.84994963,MesicThicket_25.849950_-33.561569,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.849949630000026,-33.561568561999934]}"
new_mesic_0023,intact,0,MesicThicket,3,-33.58548539,25.77842365,MesicThicket_25.778424_-33.585485,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.778423651000026,-33.58548538799994]}"
new_mesic_0024,intact,0,MesicThicket,3,-33.58805639,25.77038418,MesicThicket_25.770384_-33.588056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.770384179000075,-33.58805638599995]}"
new_mesic_0025,intact,0,MesicThicket,3,-33.59389214,25.77438351,MesicThicket_25.774384_-33.593892,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.774383510000064,-33.593892144999984]}"
new_mesic_0026,intact,0,MesicThicket,3,-33.72948911,25.30338841,MesicThicket_25.303388_-33.729489,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.303388407000057,-33.72948910899993]}"
new_mesic_0027,intact,0,MesicThicket,3,-33.73232516,25.30211036,MesicThicket_25.302110_-33.732325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.30211035700006,-33.732325162999985]}"
new_mesic_0028,intact,0,MesicThicket,3,-33.73321371,25.30609057,MesicThicket_25.306091_-33.733214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.306090571000027,-33.73321371299994]}"
new_mesic_0029,intact,0,MesicThicket,3,-33.7339562,25.30426479,MesicThicket_25.304265_-33.733956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.304264785000044,-33.73395619899998]}"
new_mesic_0030,intact,0,MesicThicket,3,-33.73138793,25.30777029,MesicThicket_25.307770_-33.731388,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.30777029400008,-33.73138792699996]}"
new_mesic_0031,moderate,1,MesicThicket,3,-33.73086469,25.30596277,MesicThicket_25.305963_-33.730865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.305962770000065,-33.730864691999955]}"
new_mesic_0032,moderate,1,MesicThicket,3,-33.73053285,25.30488428,MesicThicket_25.304884_-33.730533,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.304884282000046,-33.73053284899993]}"
new_mesic_0033,moderate,1,MesicThicket,3,-33.73193321,25.30374357,MesicThicket_25.303744_-33.731933,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.303743574000066,-33.731933208999976]}"
new_mesic_0034,moderate,1,MesicThicket,3,-33.73265114,25.30488029,MesicThicket_25.304880_-33.732651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.304880294000043,-33.73265113699995]}"
new_mesic_0035,moderate,1,MesicThicket,3,-33.73136983,25.30635105,MesicThicket_25.306351_-33.731370,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.306351050000046,-33.73136983399996]}"
new_mesic_0036,severe,2,MesicThicket,3,-33.73164903,25.30505978,MesicThicket_25.305060_-33.731649,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.305059776000064,-33.73164902899998]}"
new_mesic_0037,severe,2,MesicThicket,3,-33.73207281,25.30475565,MesicThicket_25.304756_-33.732073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.30475565300003,-33.73207280599996]}"
new_mesic_0038,severe,2,MesicThicket,3,-33.73155929,25.30430695,MesicThicket_25.304307_-33.731559,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.304306948000033,-33.73155928799997]}"
new_mesic_0039,severe,2,MesicThicket,3,-33.73138479,25.30483542,MesicThicket_25.304835_-33.731385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.304835423000043,-33.73138479099998]}"
new_mesic_0040,severe,2,MesicThicket,3,-33.73217252,25.3050847,MesicThicket_25.305085_-33.732173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.305084704000024,-33.73217251799997]}"
new_mesic_0041,severe,2,MesicThicket,3,-33.73223733,25.30535393,MesicThicket_25.305354_-33.732237,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.305353927000056,-33.732237330999965]}"
new_mesic_0042,moderate,1,MesicThicket,3,-33.73090119,25.30427205,MesicThicket_25.304272_-33.730901,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.304272049000076,-33.73090118699997]}"
new_mesic_0043,intact,0,MesicThicket,3,-33.78673164,25.30230024,MesicThicket_25.302300_-33.786732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.302300239000033,-33.786731644999975]}"
new_mesic_0044,intact,0,MesicThicket,3,-33.78642004,25.3033441,MesicThicket_25.303344_-33.786420,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.30334410200004,-33.786420043999954]}"
new_mesic_0045,intact,0,MesicThicket,3,-33.78503342,25.3050657,MesicThicket_25.305066_-33.785033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.305065696000042,-33.785033419999934]}"
new_mesic_0046,intact,0,MesicThicket,3,-33.78746391,25.3066237,MesicThicket_25.306624_-33.787464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.306623700000046,-33.78746390699996]}"
new_mesic_0047,moderate,1,MesicThicket,3,-33.78827407,25.30549415,MesicThicket_25.305494_-33.788274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.305494147000047,-33.788274068999954]}"
new_mesic_0048,moderate,1,MesicThicket,3,-33.78733148,25.30377255,MesicThicket_25.303773_-33.787331,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.303772553000044,-33.78733147599996]}"
new_mesic_0049,moderate,1,MesicThicket,3,-33.78727695,25.30456714,MesicThicket_25.304567_-33.787277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.30456713500007,-33.78727694599996]}"
new_mesic_0050,moderate,1,MesicThicket,3,-33.78780667,25.30424774,MesicThicket_25.304248_-33.787807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.304247744000065,-33.78780666799997]}"
new_mesic_0051,moderate,1,MesicThicket,3,-33.78768982,25.30543962,MesicThicket_25.305440_-33.787690,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.305439617000047,-33.787689816999944]}"
new_mesic_0052,moderate,1,MesicThicket,3,-33.78722242,25.24270658,MesicThicket_25.242707_-33.787222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.242706577000035,-33.78722241599996]}"
new_mesic_0053,moderate,1,MesicThicket,3,-33.78761971,25.24177957,MesicThicket_25.241780_-33.787620,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.24177956500006,-33.787619706999976]}"
new_mesic_0054,moderate,1,MesicThicket,3,-33.78831302,25.24366475,MesicThicket_25.243665_-33.788313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.24366475000005,-33.78831301899993]}"
new_mesic_0055,severe,2,MesicThicket,3,-33.78818838,25.24250404,MesicThicket_25.242504_-33.788188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.24250403600007,-33.78818837899996]}"
new_mesic_0056,severe,2,MesicThicket,3,-33.78839871,25.24309608,MesicThicket_25.243096_-33.788399,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.243096078000065,-33.78839870899998]}"
new_mesic_0057,severe,2,MesicThicket,3,-33.78892843,25.24282343,MesicThicket_25.242823_-33.788928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.242823427000076,-33.78892843099993]}"
new_mesic_0058,severe,2,MesicThicket,3,-33.78876484,25.24342326,MesicThicket_25.243423_-33.788765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.243423259000053,-33.78876483999994]}"
new_mesic_0059,intact,0,MesicThicket,3,-33.78644341,25.24149912,MesicThicket_25.241499_-33.786443,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.24149912400003,-33.78644341399996]}"
new_mesic_0060,intact,0,MesicThicket,3,-33.78767424,25.2410473,MesicThicket_25.241047_-33.787674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.241047303000073,-33.787674236999976]}"
new_mesic_0061,intact,0,MesicThicket,3,-33.78862462,25.24114078,MesicThicket_25.241141_-33.788625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.24114078300005,-33.78862461999995]}"
new_mesic_0062,intact,0,MesicThicket,3,-33.78735485,25.24576806,MesicThicket_25.245768_-33.787355,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.245768055000042,-33.78735484599997]}"
new_mesic_0063,intact,0,MesicThicket,3,-33.89712823,24.90806005,MesicThicket_24.908060_-33.897128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.908060050000074,-33.89712823399998]}"
new_mesic_0064,intact,0,MesicThicket,3,-33.89830739,24.90589193,MesicThicket_24.905892_-33.898307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.905891929000063,-33.89830738699993]}"
new_mesic_0065,intact,0,MesicThicket,3,-33.89965771,24.9052453,MesicThicket_24.905245_-33.899658,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.905245296000032,-33.89965770799995]}"
new_mesic_0066,moderate,1,MesicThicket,3,-33.89833305,24.90391731,MesicThicket_24.903917_-33.898333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.903917312000033,-33.89833304599995]}"
new_mesic_0067,moderate,1,MesicThicket,3,-33.90145382,24.90386987,MesicThicket_24.903870_-33.901454,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.90386987000005,-33.901453824999976]}"
new_mesic_0068,moderate,1,MesicThicket,3,-33.90247627,24.9031639,MesicThicket_24.903164_-33.902476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.903163900000038,-33.90247626599995]}"
new_mesic_0069,intact,0,MesicThicket,3,-33.88664061,24.88587979,MesicThicket_24.885880_-33.886641,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.885879790000047,-33.88664061299994]}"
